Game,Date,TEAM,OPP,Win,Points,WL (H),WL HOME (H),WL LAST 5 (H),WL LAST 8 (H),WL LAST 10 (H),PD (H),PD HOME (H),PD LAST 5 (H),PD LAST 8 (H),PD LAST 10 (H),WL (A),WL AWAY (A),WL LAST 5 (A),WL LAST 8 (A),WL LAST 10 (A),PD (A),PD AWAY (A),PD LAST 5 (A),PD LAST 8 (A),PD LAST 10 (A),Prev WL (H),Prev WL (A),Prev WL HOME (H),Prev WL AWAY (A),AST,TRB,FG%,3P%
27,2013-12-20,0,31,1,33,0.5384615384615384,0.7142857142857143,0.6,0.625,0.6,1.1538461538461537,4.357142857142857,3.8,5.75,4.0,0.25,0.26666666666666666,0.6,0.375,0.4,-8.357142857142858,-9.466666666666667,-0.8,-7.125,-6.0,0.5365853658536586,0.524390243902439,0.6097560975609756,0.3170731707317073,5.664835164835164,0.0631868131868174,0.03418131868131857,0.04082967032967022
30,2013-12-28,0,3,1,2,0.5517241379310345,0.7333333333333333,0.8,0.625,0.7,2.1724137931034484,6.266666666666667,12.8,6.5,8.1,0.4666666666666667,0.5,0.6,0.5,0.5,-1.2333333333333334,0.08333333333333333,1.2,0.75,0.1,0.5365853658536586,0.25609756097560976,0.6097560975609756,0.14634146341463414,6.564367816091952,-1.9908045977011497,0.04939540229885048,0.05797701149425283
33,2014-01-03,0,10,0,-1,0.5625,0.75,0.6,0.75,0.7,1.84375,6.0,-0.8,7.5,5.7,0.6176470588235294,0.5263157894736842,1.0,0.875,0.8,4.588235294117647,1.7894736842105263,11.4,10.25,8.9,0.5365853658536586,0.573170731707317,0.6097560975609756,0.4634146341463415,2.540441176470587,-4.691176470588232,0.0002683823529410767,-0.029215073529411828
36,2014-01-08,0,12,1,10,0.5142857142857142,0.7058823529411765,0.2,0.375,0.5,1.3142857142857143,5.588235294117647,-3.8,-2.125,3.3,0.8235294117647058,0.6875,0.8,0.875,0.8,8.941176470588236,3.1875,6.0,11.0,11.8,0.5365853658536586,0.6049382716049383,0.6097560975609756,0.475,4.725210084033613,-2.4025210084033617,0.004219327731092182,0.010426050420168143
37,2014-01-10,0,11,1,3,0.5277777777777778,0.7222222222222222,0.4,0.5,0.5,1.5555555555555556,5.833333333333333,-0.4,-0.625,2.6,0.6388888888888888,0.5,0.6,0.625,0.6,3.4166666666666665,-2.75,-2.0,0.5,-1.2,0.5365853658536586,0.5487804878048781,0.6097560975609756,0.3902439024390244,5.361111111111111,-3.8611111111111143,-0.014388888888889007,0.028444444444444383
39,2014-01-16,0,1,0,-17,0.5263157894736842,0.7368421052631579,0.4,0.375,0.5,1.368421052631579,5.684210526315789,-1.2,-1.625,-0.9,0.40540540540540543,0.2777777777777778,0.8,0.625,0.6,-4.405405405405405,-7.944444444444445,1.8,-3.0,-3.0,0.5365853658536586,0.5975609756097561,0.6097560975609756,0.5609756097560976,5.422475106685631,1.3421052631578974,0.014746088193456686,0.016614509246088205
40,2014-01-20,0,16,1,7,0.5128205128205128,0.7,0.4,0.375,0.4,0.8974358974358975,4.55,-3.2,-2.875,-2.8,0.725,0.6190476190476191,0.4,0.625,0.6,5.8,4.0,-2.6,3.375,2.1,0.5365853658536586,0.8048780487804879,0.6097560975609756,0.7073170731707317,1.9596153846153825,4.375,-0.04784230769230796,-0.012846794871794909
42,2014-01-24,0,29,0,-26,0.5365853658536586,0.7142857142857143,0.6,0.5,0.5,1.0975609756097562,4.666666666666667,-2.2,-1.625,-1.3,0.7619047619047619,0.8333333333333334,0.6,0.75,0.7,7.857142857142857,8.88888888888889,4.6,8.125,8.5,0.5365853658536586,0.7073170731707317,0.6097560975609756,0.5609756097560976,0.3710801393728218,-1.929732868757256,-0.034414053426248814,-0.0412229965156794
46,2014-02-01,0,18,1,7,0.5333333333333333,0.6818181818181818,0.6,0.5,0.6,1.511111111111111,3.272727272727273,5.2,1.125,2.2,0.5,0.4166666666666667,0.6,0.625,0.5,4.543478260869565,1.7916666666666667,1.2,5.25,2.1,0.5365853658536586,0.3780487804878049,0.6097560975609756,0.2682926829268293,2.166183574879227,-5.026086956521745,0.024888405797101387,0.025383091787439527
47,2014-02-04,0,12,0,-4,0.5434782608695652,0.6956521739130435,0.6,0.625,0.6,1.6304347826086956,3.4347826086956523,6.0,2.875,1.9,0.7872340425531915,0.6363636363636364,0.6,0.625,0.7,8.23404255319149,1.3181818181818181,2.2,0.0,4.2,0.5365853658536586,0.6049382716049383,0.6097560975609756,0.475,5.185938945420908,-4.617946345975945,0.00789269195189618,0.017470860314523606
49,2014-02-08,0,15,0,-3,0.5208333333333334,0.6666666666666666,0.4,0.5,0.5,1.375,3.125,4.4,3.0,1.4,0.5416666666666666,0.6190476190476191,0.6,0.75,0.7,0.16666666666666666,1.8095238095238095,0.0,4.5,3.4,0.5365853658536586,0.6829268292682927,0.6097560975609756,0.5853658536585366,4.25,-1.8333333333333286,0.0038958333333332096,0.02297916666666655
53,2014-02-19,0,32,0,-17,0.4807692307692308,0.64,0.0,0.25,0.3,0.3269230769230769,2.88,-10.8,-3.125,-0.2,0.4716981132075472,0.46153846153846156,0.2,0.375,0.4,-0.3584905660377358,-1.7307692307692308,-1.4,1.375,0.7,0.5365853658536586,0.35365853658536583,0.6097560975609756,0.17073170731707318,2.5772859216255455,-1.6084905660377373,0.008564223512336822,-0.009041364296081322
55,2014-02-22,0,22,1,9,0.46296296296296297,0.6153846153846154,0.0,0.0,0.2,-0.14814814814814814,2.1153846153846154,-14.2,-10.375,-5.0,0.38181818181818183,0.36,0.2,0.25,0.3,-1.8181818181818181,-2.24,-4.6,-0.375,1.3,0.5365853658536586,0.6585365853658537,0.6097560975609756,0.5609756097560976,5.063299663299663,0.01279461279461458,0.014648484848484855,0.0057791245791245505
56,2014-02-25,0,4,0,-4,0.4727272727272727,0.6296296296296297,0.2,0.125,0.2,0.01818181818181818,2.3703703703703702,-9.4,-8.75,-6.7,0.5272727272727272,0.4482758620689655,0.8,0.75,0.6,0.21818181818181817,-2.9655172413793105,9.4,5.875,0.9,0.5365853658536586,0.5487804878048781,0.6097560975609756,0.5121951219512195,3.1090909090909093,-4.200000000000003,0.03150909090909082,0.031199999999999783
63,2014-03-13,0,17,1,5,0.43548387096774194,0.6071428571428571,0.2,0.25,0.2,-0.967741935483871,2.142857142857143,-9.2,-6.5,-7.7,0.203125,0.16666666666666666,0.2,0.25,0.3,-8.015625,-8.633333333333333,-6.6,-2.625,-1.1,0.5365853658536586,0.4634146341463415,0.6097560975609756,0.4146341463414634,3.97782258064516,-1.3603830645161281,0.027021169354838448,0.013829637096774039
64,2014-03-15,0,8,1,5,0.4444444444444444,0.6206896551724138,0.4,0.25,0.3,-0.873015873015873,2.2413793103448274,-6.4,-7.0,-5.5,0.4461538461538462,0.3939393939393939,0.6,0.5,0.4,-2.0615384615384613,-4.2727272727272725,1.8,0.5,-2.4,0.5365853658536586,0.6951219512195121,0.6097560975609756,0.4634146341463415,3.1308913308913304,-5.323565323565326,0.01203369963369949,0.014130647130647267
66,2014-03-18,0,30,1,5,0.46153846153846156,0.6333333333333333,0.8,0.5,0.4,-0.5538461538461539,2.3333333333333335,5.0,-2.75,-3.7,0.5692307692307692,0.53125,0.6,0.625,0.7,3.3230769230769233,1.875,4.4,4.375,5.6,0.5365853658536586,0.4146341463414634,0.6097560975609756,0.3170731707317073,3.8769230769230774,-2.6000000000000014,0.013446153846153719,0.007276923076923125
67,2014-03-21,0,21,0,-6,0.4696969696969697,0.6451612903225806,1.0,0.625,0.5,-0.4696969696969697,2.4193548387096775,6.2,-1.0,-2.8,0.40298507462686567,0.3235294117647059,0.4,0.5,0.4,-2.582089552238806,-5.647058823529412,-2.4,-0.5,-4.8,0.5365853658536586,0.5,0.6097560975609756,0.5,4.033695160560832,-1.8787878787878753,-0.0013170511080959901,0.0014789687924016137
69,2014-03-24,0,26,0,-7,0.45588235294117646,0.625,0.6,0.625,0.5,-0.6911764705882353,2.15625,1.6,1.75,-2.4,0.5857142857142857,0.5151515151515151,0.8,0.625,0.6,2.6,-0.5757575757575758,4.8,1.875,1.5,0.5365853658536586,0.3048780487804878,0.6097560975609756,0.1951219512195122,5.873949579831933,-3.1000000000000014,-0.005607983193277433,-0.0035865546218487032
71,2014-03-27,0,27,0,-15,0.44285714285714284,0.6060606060606061,0.2,0.5,0.5,-1.1142857142857143,1.878787878787879,-8.4,-2.25,-1.7,0.625,0.5135135135135135,0.4,0.375,0.3,3.6805555555555554,0.32432432432432434,-4.8,-3.75,-4.5,0.5365853658536586,0.4024390243902439,0.6097560975609756,0.2682926829268293,1.845238095238095,-6.3920634920634924,0.008638492063492043,-0.0012801587301587425
73,2014-03-31,0,25,1,8,0.4305555555555556,0.5882352941176471,0.0,0.25,0.4,-1.3472222222222223,1.3823529411764706,-12.0,-5.875,-3.7,0.2191780821917808,0.2,0.2,0.125,0.1,-11.0,-12.085714285714285,-6.0,-9.125,-9.7,0.5365853658536586,0.4146341463414634,0.6097560975609756,0.2682926829268293,2.9143835616438345,-3.5496575342465775,0.02381278538812781,0.05423592085235929
74,2014-04-02,0,4,0,-13,0.4383561643835616,0.6,0.2,0.25,0.4,-1.2191780821917808,1.5714285714285714,-8.4,-6.625,-3.4,0.5675675675675675,0.5,0.8,0.625,0.7,1.2027027027027026,-2.138888888888889,4.8,1.0,3.9,0.5365853658536586,0.5487804878048781,0.6097560975609756,0.5121951219512195,2.3480192521288394,-4.513513513513516,0.023661791928914988,0.019761014439096503
75,2014-04-04,0,6,1,19,0.43243243243243246,0.5833333333333334,0.2,0.125,0.3,-1.3783783783783783,1.1666666666666667,-9.6,-8.875,-5.2,0.40789473684210525,0.358974358974359,0.8,0.625,0.5,-3.75,-6.564102564102564,5.4,2.375,-0.7,0.5365853658536586,0.2926829268292683,0.6097560975609756,0.24390243902439024,3.861664295874821,-4.0533428165007095,0.018863798008534716,0.004563300142247428
77,2014-04-08,0,9,0,-7,0.4473684210526316,0.5945945945945946,0.6,0.375,0.3,-0.8421052631578947,1.6486486486486487,5.8,-2.125,-3.3,0.36363636363636365,0.2972972972972973,0.4,0.375,0.3,-3.4675324675324677,-4.702702702702703,-7.0,-6.0,-6.3,0.5365853658536586,0.35365853658536583,0.6097560975609756,0.2682926829268293,3.751196172248804,-5.2604237867395796,0.009843472317156488,0.053624572795625436
78,2014-04-09,0,2,1,8,0.44155844155844154,0.5789473684210527,0.6,0.375,0.3,-0.922077922077922,1.4210526315789473,5.2,-2.125,-3.4,0.2987012987012987,0.21052631578947367,0.0,0.0,0.1,-4.571428571428571,-6.921052631578948,-11.6,-10.625,-8.5,0.5365853658536586,0.5061728395061729,0.6097560975609756,0.34146341463414637,4.051948051948052,-2.6103896103896105,0.02216883116883095,0.04057142857142848
80,2014-04-12,0,16,1,13,0.45569620253164556,0.5897435897435898,0.8,0.625,0.5,-0.7341772151898734,1.5897435897435896,8.8,4.375,-0.4,0.6835443037974683,0.5641025641025641,0.4,0.625,0.6,5.531645569620253,3.41025641025641,3.2,8.25,9.7,0.5365853658536586,0.8048780487804879,0.6097560975609756,0.7073170731707317,2.1645569620253156,3.240506329113927,-0.0461012658227849,-0.0073544303797469235
81,2014-04-14,0,3,0,-2,0.4625,0.6,0.8,0.75,0.6,-0.5625,1.875,7.6,6.5,3.3,0.5125,0.425,0.8,0.75,0.7,-0.3125,-2.75,4.4,6.625,4.7,0.5365853658536586,0.25609756097560976,0.6097560975609756,0.14634146341463414,3.2124999999999986,-2.375,0.013849999999999973,0.008937499999999932
2,2014-11-01,0,12,1,10,0.0,0.5,0.0,0.0,0.0,-7.0,0.0,-7.0,-7.0,-7.0,0.5,0.5,0.5,0.5,0.5,2.0,0.0,2.0,2.0,2.0,0.4634146341463415,0.6829268292682927,0.5853658536585366,0.5121951219512195,5.5,-6.0,0.03600000000000003,0.24049999999999994
5,2014-11-08,0,22,1,7,0.25,1.0,0.25,0.25,0.25,-0.5,10.0,-0.5,-0.5,-0.5,0.3333333333333333,0.3333333333333333,0.4,0.3333333333333333,0.3333333333333333,-7.5,-3.0,-4.2,-7.5,-7.5,0.4634146341463415,0.45121951219512196,0.5853658536585366,0.43902439024390244,4.0,-1.0,0.034666666666666734,-0.016250000000000042
7,2014-11-12,0,31,1,3,0.5,1.0,0.6,0.5,0.5,1.8333333333333333,8.5,3.6,1.8333333333333333,1.8333333333333333,0.375,0.25,0.4,0.375,0.375,-4.875,-8.5,-7.4,-4.875,-4.875,0.4634146341463415,0.3048780487804878,0.5853658536585366,0.21951219512195122,3.5,-2.5416666666666643,-0.013916666666666688,0.08741666666666664
8,2014-11-14,0,16,1,11,0.5714285714285714,1.0,0.6,0.5714285714285714,0.5714285714285714,2.0,6.666666666666667,2.2,2.0,2.0,0.625,0.6666666666666666,0.4,0.625,0.625,3.0,6.666666666666667,-2.2,3.0,3.0,0.4634146341463415,0.6585365853658537,0.5853658536585366,0.5365853658536586,0.7321428571428577,2.607142857142854,-0.019053571428571503,0.03287499999999993
10,2014-11-18,0,14,0,-5,0.5555555555555556,1.0,0.8,0.625,0.5555555555555556,-0.8888888888888888,7.75,-1.2,-0.125,-0.8888888888888888,0.1,0.0,0.2,0.125,0.1,-10.5,-13.75,-6.2,-8.375,-10.5,0.4634146341463415,0.32926829268292684,0.5853658536585366,0.3170731707317073,5.511111111111109,-1.6888888888888829,0.03241111111111111,0.08142222222222223
11,2014-11-21,0,9,1,10,0.5,0.8,0.6,0.5,0.5,-1.3,5.2,-3.6,-2.0,-1.3,0.25,0.16666666666666666,0.2,0.25,0.3,-4.5,-5.166666666666667,-4.0,-3.625,-3.8,0.4634146341463415,0.35365853658536583,0.5853658536585366,0.2926829268292683,6.550000000000001,-6.416666666666664,0.052549999999999986,0.022350000000000037
13,2014-11-26,0,30,0,-11,0.5833333333333334,0.8333333333333334,0.6,0.75,0.6,0.08333333333333333,6.0,-2.6,0.375,-0.2,0.8571428571428571,0.75,1.0,0.875,0.9,11.642857142857142,7.0,17.0,14.25,13.6,0.4634146341463415,0.5853658536585366,0.5853658536585366,0.5365853658536586,4.25,-0.0833333333333357,0.010273809523809574,0.0021904761904762426
14,2014-11-28,0,21,1,9,0.5384615384615384,0.7142857142857143,0.4,0.625,0.6,-0.7692307692307693,3.5714285714285716,-7.0,-1.875,-1.1,0.5384615384615384,0.42857142857142855,0.4,0.5,0.6,2.8461538461538463,-4.142857142857143,-4.2,3.375,3.7,0.4634146341463415,0.4146341463414634,0.5853658536585366,0.2926829268292683,2.3846153846153832,-3.0,0.008000000000000063,0.018846153846153846
15,2014-11-29,0,5,1,30,0.5714285714285714,0.75,0.6,0.625,0.7,-0.07142857142857142,4.25,1.4,-1.5,0.1,0.23529411764705882,0.125,0.0,0.0,0.1,-6.176470588235294,-6.125,-8.0,-11.75,-8.8,0.4634146341463415,0.5,0.5853658536585366,0.5,3.0168067226890756,-2.147058823529413,0.03528151260504203,0.02568487394957991
16,2014-12-02,0,2,1,4,0.6,0.7777777777777778,0.8,0.625,0.7,1.9333333333333333,7.111111111111111,8.4,1.875,2.4,0.2857142857142857,0.4,0.2,0.125,0.3,-4.214285714285714,-4.0,-8.2,-7.625,-5.3,0.4634146341463415,0.3048780487804878,0.5853658536585366,0.21951219512195122,-0.13333333333333286,-2.7714285714285722,0.009419047619047605,0.059180952380952445
19,2014-12-07,0,8,1,12,0.6666666666666666,0.8,1.0,0.875,0.7,3.6666666666666665,6.8,15.2,9.875,4.1,0.47368421052631576,0.4,0.4,0.625,0.7,-1.5789473684210527,-6.4,-2.6,2.375,3.5,0.4634146341463415,0.43902439024390244,0.5853658536585366,0.34146341463414637,4.596491228070175,-5.099415204678358,0.0338040935672515,0.03631871345029242
21,2014-12-10,0,25,1,16,0.7,0.8181818181818182,1.0,0.875,0.9,4.7,7.2727272727272725,13.0,11.625,10.7,0.1,0.2222222222222222,0.4,0.25,0.2,-12.1,-14.222222222222221,-2.0,-4.5,-7.3,0.4634146341463415,0.23170731707317074,0.5853658536585366,0.21951219512195122,4.649999999999999,-1.6499999999999986,0.06255000000000005,0.09155000000000013
22,2014-12-12,0,24,1,6,0.7142857142857143,0.8333333333333334,1.0,1.0,0.9,5.238095238095238,8.0,15.4,15.0,11.3,0.375,0.4375,0.4,0.375,0.3,-5.041666666666667,-4.875,-3.4,-5.5,-8.3,0.4634146341463415,0.2804878048780488,0.5853658536585366,0.0975609756097561,6.059523809523807,-1.4642857142857153,0.017119047619047645,1.1904761904879546e-05
24,2014-12-15,0,4,1,7,0.6956521739130435,0.8461538461538461,0.8,0.875,0.9,5.0,7.846153846153846,9.8,10.75,12.5,0.6521739130434783,0.7857142857142857,0.8,0.75,0.7,4.086956521739131,5.285714285714286,9.8,8.875,6.8,0.4634146341463415,0.5853658536585366,0.5853658536585366,0.5121951219512195,2.913043478260871,-4.391304347826086,0.00713043478260883,0.00865217391304346
28,2014-12-23,0,13,1,3,0.7407407407407407,0.8571428571428571,0.8,0.875,0.9,5.962962962962963,7.785714285714286,9.0,10.375,11.8,0.6785714285714286,0.5714285714285714,0.6,0.5,0.6,5.785714285714286,4.214285714285714,3.6,1.5,3.3,0.4634146341463415,0.6951219512195121,0.5853658536585366,0.5609756097560976,1.3505291005290978,0.547619047619051,-0.004485449735449898,-0.003067460317460302
29,2014-12-26,0,17,0,-30,0.75,0.8666666666666667,1.0,0.875,0.9,5.857142857142857,7.466666666666667,9.8,8.75,9.8,0.4827586206896552,0.4117647058823529,0.4,0.375,0.4,-1.6896551724137931,-4.176470588235294,-3.0,-5.75,-2.4,0.4634146341463415,0.18292682926829268,0.5853658536585366,0.12195121951219512,3.3411330049261068,0.22167487684729537,0.007392857142856979,0.016113300492610838
31,2014-12-30,0,6,1,8,0.7333333333333333,0.8125,0.8,0.75,0.8,4.633333333333334,5.125,-2.4,2.875,4.5,0.6,0.5384615384615384,0.6,0.625,0.5,2.8666666666666667,0.46153846153846156,2.2,-0.625,-1.9,0.4634146341463415,0.4024390243902439,0.5853658536585366,0.34146341463414637,2.9333333333333336,-0.06666666666666288,0.006399999999999795,0.025233333333333385
35,2015-01-07,0,15,1,10,0.7647058823529411,0.8235294117647058,1.0,0.875,0.9,5.0,5.294117647058823,7.2,1.5,4.8,0.7352941176470589,0.6875,0.8,0.5,0.5,4.294117647058823,0.875,2.4,-1.75,-1.9,0.4634146341463415,0.6097560975609756,0.5853658536585366,0.5609756097560976,2.411764705882355,-0.970588235294116,0.0017058823529411682,0.01097058823529401
37,2015-01-11,0,32,1,31,0.7777777777777778,0.8333333333333334,1.0,0.875,0.9,5.083333333333333,5.555555555555555,7.2,2.375,2.5,0.6944444444444444,0.5625,0.6,0.625,0.6,2.888888888888889,-2.8125,3.4,0.5,0.7,0.4634146341463415,0.5365853658536586,0.5853658536585366,0.5365853658536586,0.22222222222222143,-1.6666666666666643,-0.005638888888888971,-0.012194444444444397
42,2015-01-19,0,9,1,11,0.8048780487804879,0.8421052631578947,1.0,1.0,1.0,6.7073170731707314,6.894736842105263,18.4,14.25,12.8,0.3902439024390244,0.5,0.8,0.75,0.8,-1.6829268292682926,0.05,3.4,3.5,6.3,0.4634146341463415,0.35365853658536583,0.5853658536585366,0.2926829268292683,4.7073170731707314,-4.463414634146339,0.045975609756097435,0.04387804878048773
43,2015-01-21,0,12,1,19,0.8095238095238095,0.85,1.0,1.0,1.0,6.809523809523809,7.1,14.4,14.5,13.3,0.3488372093023256,0.2916666666666667,0.0,0.25,0.3,-1.9767441860465116,-2.5,-6.6,-5.0,-3.8,0.4634146341463415,0.6829268292682927,0.5853658536585366,0.5121951219512195,5.2314507198228135,-4.394795127353262,0.042864894795127284,0.054883167220376505
44,2015-01-23,0,23,1,10,0.813953488372093,0.8571428571428571,1.0,1.0,1.0,7.093023255813954,7.666666666666667,14.6,15.625,14.4,0.5238095238095238,0.43478260869565216,0.8,0.625,0.7,1.619047619047619,-2.739130434782609,7.8,-0.375,0.7,0.4634146341463415,0.7195121951219512,0.5853658536585366,0.6097560975609756,5.879844961240309,-5.811184939091916,0.028956256921373158,0.0678233665559248
45,2015-01-25,0,18,1,12,0.8181818181818182,0.8636363636363636,1.0,1.0,1.0,7.159090909090909,7.7727272727272725,13.8,16.5,14.5,0.16666666666666666,0.19047619047619047,0.2,0.25,0.2,-9.857142857142858,-11.714285714285714,-11.8,-9.875,-9.0,0.4634146341463415,0.4878048780487805,0.5853658536585366,0.3902439024390244,3.6634199134199115,0.39502164502164305,0.0382121212121212,0.06108549783549788
46,2015-01-28,0,1,1,11,0.8222222222222222,0.8695652173913043,1.0,1.0,1.0,7.266666666666667,7.956521739130435,12.0,14.125,14.7,0.4090909090909091,0.45454545454545453,0.4,0.25,0.2,-3.7045454545454546,-3.8636363636363638,-11.6,-11.0,-9.8,0.4634146341463415,0.5365853658536586,0.5853658536585366,0.3902439024390244,5.701010101010102,-0.8393939393939434,0.02972626262626238,0.07522676767676778
47,2015-01-30,0,27,1,6,0.8260869565217391,0.875,1.0,1.0,1.0,7.3478260869565215,8.083333333333334,12.6,13.25,15.5,0.6956521739130435,0.5714285714285714,0.4,0.25,0.4,5.586956521739131,2.2857142857142856,0.0,-3.0,-0.1,0.4634146341463415,0.6585365853658537,0.5853658536585366,0.5609756097560976,3.8260869565217384,-4.521739130434781,0.0283695652173912,0.018673913043478207
48,2015-01-31,0,25,1,6,0.8297872340425532,0.88,1.0,1.0,1.0,7.319148936170213,8.0,11.6,12.25,13.0,0.2127659574468085,0.20833333333333334,0.4,0.25,0.3,-11.638297872340425,-16.25,-3.8,-9.875,-8.0,0.4634146341463415,0.23170731707317074,0.5853658536585366,0.21951219512195122,6.127659574468087,-0.7446808510638334,0.06442553191489342,0.09610638297872348
50,2015-02-04,0,32,1,9,0.8163265306122449,0.8846153846153846,0.8,0.875,0.9,6.836734693877551,7.923076923076923,4.0,7.5,8.9,0.6326530612244898,0.5652173913043478,0.4,0.375,0.4,1.8775510204081634,-2.9565217391304346,-1.6,2.25,0.5,0.4634146341463415,0.5365853658536586,0.5853658536585366,0.5365853658536586,1.4897959183673457,-2.8979591836734713,-0.0004897959183674527,0.007734693877551102
51,2015-02-06,0,10,1,8,0.82,0.8888888888888888,0.8,0.875,0.9,6.88,7.962962962962963,3.4,7.25,7.7,0.8297872340425532,0.7272727272727273,0.6,0.75,0.8,11.574468085106384,6.5,9.2,10.875,15.5,0.4634146341463415,0.6219512195121951,0.5853658536585366,0.5853658536585366,-1.4404255319148938,-3.9374468085106358,-0.011948085106383066,-0.000816595744680737
55,2015-02-20,0,30,0,-25,0.7962962962962963,0.8928571428571429,0.6,0.625,0.7,6.611111111111111,7.964285714285714,4.4,2.375,4.2,0.6792452830188679,0.6521739130434783,0.6,0.75,0.8,4.867924528301887,3.0,0.0,3.25,4.3,0.4634146341463415,0.5853658536585366,0.5853658536585366,0.5365853658536586,4.684486373165619,-1.0349406009783308,0.0151215932914045,0.03983508036338235
57,2015-02-25,0,7,1,17,0.7857142857142857,0.8620689655172413,0.4,0.5,0.6,6.125,6.827586206896552,-1.8,-0.875,0.5,0.6610169491525424,0.6333333333333333,0.8,0.75,0.7,5.237288135593221,4.566666666666666,3.8,4.375,2.7,0.4634146341463415,0.5975609756097561,0.5853658536585366,0.5609756097560976,2.7400121065375274,-1.4022397094431014,0.0035974576271186054,0.0267091404358355
58,2015-02-27,0,24,1,7,0.7894736842105263,0.8666666666666667,0.6,0.625,0.6,6.315789473684211,7.166666666666667,2.8,3.125,1.6,0.3220338983050847,0.3225806451612903,0.6,0.5,0.4,-5.47457627118644,-5.967741935483871,0.6,0.125,-2.1,0.4634146341463415,0.2804878048780488,0.5853658536585366,0.0975609756097561,5.257508177222718,0.15551590841511143,0.01125691347011587,0.030430567945287146
60,2015-03-03,0,11,1,8,0.7966101694915254,0.8709677419354839,0.8,0.625,0.7,6.254237288135593,7.161290322580645,2.4,2.125,3.4,0.6949152542372882,0.6428571428571429,1.0,0.75,0.7,3.559322033898305,1.5714285714285714,8.8,3.375,2.2,0.4634146341463415,0.6585365853658537,0.5853658536585366,0.5121951219512195,3.7457627118644083,-2.6610169491525397,0.02866101694915235,0.038559322033898225
61,2015-03-06,0,6,1,9,0.8,0.875,1.0,0.75,0.7,6.283333333333333,7.1875,9.0,3.875,3.3,0.6190476190476191,0.5161290322580645,0.6,0.75,0.7,4.174603174603175,1.1612903225806452,8.2,13.25,11.1,0.4634146341463415,0.4024390243902439,0.5853658536585366,0.34146341463414637,3.6444444444444457,-1.9920634920634939,0.009996825396825282,0.031409523809523776
